기사 제목,기사 링크
여야 북한인권법안 ‘동상이몽’,http://news.kmib.co.kr/article/view.asp?arcid=0922857833&code=11121400&cp=nv
‘대북 인권단체 지원’ 핵심쟁점…野 “범위 제한땐 수용가능”,http://news.donga.com/3/all/20141125/68144866/1
"한국 국회 외통위, 북한인권법안 법안소위 회부",http://www.voakorea.com/content/article/2531943.html
북한인권법 ‘대북 전단 지원’이 최대 쟁점,http://www.khan.co.kr/kh_news/art_view.html?artid=201411242201025&code=910402
"[뉴스쇼 판] 與 ""북한인권법 처리 최적 타이밍"" vs 野 ""급할 것 없어""",http://news.tvchosun.com/site/data/html_dir/2014/11/24/2014112490283.html
북한인권법 외통위 상정…10년만에 본회의 처리 시도,http://news.mk.co.kr/news_forward.php?domain=news&no=1458725&year=2014
"외통위, 北인권법 소위 회부…여야 진통 예고(종합2보)",http://news1.kr/articles/?1969402
"북한 인권법, 이번 통과되나",http://www.dynews.co.kr/news/articleView.html?idxno=234991
"새정치연합, “삐라 살포 지원하는 북한인권법은 불가”",http://news.kmib.co.kr/article/view.asp?arcid=0008886444&code=61111111&cp=nv
"<10년간 상임위 문턱 못넘은 北인권법, 이번엔?>(종합)",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20141124080851001&did=1195m
"[사설]북한인권법, 퍼주기 지원 입법돼서는 안된다",http://www.asiatoday.co.kr/view.php?key=20141124001337033
북인권법 여야 단일안 일괄 상정…여야 이견 '진통' 예상(종합),http://news1.kr/articles/?1968693
"10년간 상임위 문턱 못넘은 北인권법, 이번엔?",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20141124080800001&did=1195m
북한인권법 여야 단일안 외통위 상정,http://www.nocutnews.co.kr/news/4331111
<표> 여야 북한인권법안 비교,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20141123039900001&did=1195m
10년 끌어온 '北인권법' 연내처리 주목,http://www.kyeonggi.com/news/articleView.html?idxno=869901
"與 ""자유권"" vs 野 ""생존권""…북한인권법 연내 제정될까",http://www.nocutnews.co.kr/news/4330685
10년째 발묶인 국회 北인권법 탄력받나,http://news.donga.com/3/all/20141120/68005639/1
[인터뷰: 북한인권정보센터 윤여상 소장] 유엔 북한인권 결의안 채택 의미와 ...,http://www.voakorea.com/content/article/2525994.html
"""세계평화와 공영에 기여하는 통일 위해, 北 변화하고 적극적인 노력 기울여야...",http://www.konas.net/article/article.asp?idx=39138
"상임위 통과한 '2015 예산안', 나라살림 '진검승부' 남았다",http://www.mt.co.kr/view/mtview.php?type=1&no=2014111710057645603&outlink=1
헌재로 가는 '거짓말탐지기' 간첩사건,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002053721
2011년 이후 탈북자 “북한서 성경 본 적 있다” 8.5%,http://news.kmib.co.kr/article/view.asp?arcid=0922846752&code=23111111&cp=nv
굶어죽은 300만에 대한 눈물 없이 통일한국 없다,http://www.asiatoday.co.kr/view.php?key=20141112010007379
"[뉴스포커스] ""주여 평화를""… 세계 종교박해 피해자 중 80% 기독교인",http://www.newscj.com/news/articleView.html?idxno=264536
"미 전직 고위 관리들 ""미-북 관계 진전, 미국인 석방만으로 불충분""",http://www.voakorea.com/content/article/2515190.html
[차세대 리더] 2014 차세대 리더 100,http://www.sisapress.com/news/articleView.html?idxno=63398
"고려의대 박종훈 교수, 출간",http://www.docdocdoc.co.kr/news/newsview.php?newscd=2014102000039
"성경 소지했다고 총살, 목회자 만났다고 수용소행…",http://www.christiantoday.co.kr/view.htm?id=275691
"국회 정보위, 28일 국정원 국감서 보호센터 시찰",http://www.segye.com/content/html/2014/10/15/20141015004500.html?OutUrl=naver
5.24조치 해제에 천안함 연계하면 남북관계 족쇄,http://www.pressian.com/news/article.html?no=120899
평화는 어려운 것? '북 콘서트'로 즐겁게 평화를 상상하자,http://www.mt.co.kr/view/mtview.php?type=1&no=2014100817354631279&outlink=1
"""김정은, 체제 안정화·충성 분위기 확산 노력 지속""",http://www.dailynk.com/korean/read.php?cataId=nk00100&num=104789
"류길재 통일 ""北, 김정은 체제 안정화 지속""",http://daily.hankooki.com/lpage/politics/201410/dh20141008110426137590.htm
"통일부 ""김정은 체제 비교적 안정적, 충성분위기 확산 주력""",http://www.segye.com/content/html/2014/10/08/20141008001280.html?OutUrl=naver
"[국감]통일부 ""北, 김정은 체제 안정화 노력 지속 中""",http://news1.kr/articles/?1894086
"""총리실, 8개 뉴라이트 단체에 8억9천 지원""",http://www.viewsnnews.com/article/view.jsp?seq=114639
총리실 '무자격' 민간단체에 보조금 지원 '논란',http://www.mt.co.kr/view/mtview.php?type=1&no=2014100716522957235&outlink=1
"강기정 ""총리실, 무자격 보수단체에 보조금 지원""",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20141007_0013215909&cID=10303&pID=10300
교회언론회 '북한인권법' 제정 촉구,http://www.newscj.com/news/articleView.html?idxno=258552
"북한 인권법, 여야 접근법 달라...10년째 제자리걸음만",http://www.hankookilbo.com/v/688a748e28a84887a57099f341a7a015
대공수사 프로와 아마추어의 싸움 발목잡는 민변,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=100707
[9월17일] 애국전선 단체 동향 및 보도,http://www.newdaily.co.kr/news/article.html?no=216547
“통일 대비 北 인권침해 자료 수집·관리해야”,http://www.munhwa.com/news/view.html?no=20140916MW162237195921
"""통일한국, 북한 과거 청산의 주체는 피해자인 북한지역주민들""",http://www.konas.net/article/article.asp?idx=38234
"""통일한국 대비 북한 인권침해 자료 수집·관리해야""",http://www.asiatoday.co.kr/view.php?key=20140916010007821
"""통일 대비 北 인권침해 자료 수집·관리해야""<세미나>",https://n.news.naver.com/mnews/article/001/0007120749?sid=100
"“간첩사건 증거 인정, 수사 현실과 괴리”… 공안검사들, 법 개정 요구",http://news.kmib.co.kr/article/view.asp?arcid=0922787242&code=11131900&cp=nv
"‘통일 한국’ 과제, 독일 사례 통해 짚어본다",http://www.docdocdoc.co.kr/news/newsview.php?newscd=2014091200017
통일 독일의 사법적 청산과 사회통합이 한반도에 주는 교훈,http://www.christiantoday.co.kr/view.htm?id=274836
“한계 이른 합신센터 강화… 간첩혐의 탈북자 직접 추방해야”,http://www.munhwa.com/news/view.html?no=2014091101071027236004
"[인터뷰: 북한인권정보센터 김인성 팀장] ""북한 주민 생존권 다소 개선, 정치...",http://www.voakorea.com/content/article/2443544.html
"유엔 인권최고대표, ""北 반인도 범죄 책임자 처벌 촉구""",http://www.nocutnews.co.kr/news/4085944
간첩 사건 또 무죄…검찰·국정원 '무리한 수사',http://www.mbn.co.kr/pages/vod/programView.mbn?bcastSeqNo=1079019
‘직파 간첩 사건’ 또다시 무죄…검찰 수사 한계?,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2925733&ref=A
간첩 사건 또 무죄…검찰·국정원 '무리한 수사',http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=1970320
"檢 ""간첩 어떻게 잡느냐""..직파간첩 무죄 판결에 항소",http://www.newstomato.com/ReadNews.aspx?no=496830
법원 ‘직파간첩’ 무죄 선고… 檢 “간첩수사 하지말란 얘기”,http://news.donga.com/3/all/20140905/66255391/1
‘직파 간첩’ 사건 또 무죄…검찰 수사 한계?,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2925600&ref=A
"간첩 피의자 신문조서 증거 불인정…檢 ""간첩잡지 말란 소리냐""",http://www.nocutnews.co.kr/news/4085185
"북한, 생명권 개선됐다지만 비공개처형 때문?",http://www.dailian.co.kr/news/view/457107/?sc=naver
"남한 내 탈북자들, 북 가족에 ""나오면 개고생""",http://www.dailian.co.kr/news/view/451998/?sc=naver
"인권위, '북한인권 기록전시관' 설립·운영키로",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=104553
"[인터뷰: 북한인권정보센터 윤여상 소장] ""북한인권 아카데미로 한국사회 관심...",http://www.voakorea.com/content/article/2429592.html
"NKDB, 제6기 '북한인권아카데미' 내달 중순부터 진행",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=104513
북한이 국회의원들 지역구가 되면?,http://www.newdaily.co.kr/news/article.html?no=214601
‘정치인 北 인권 무관심 이유를 보니?’,http://www.konas.net/article/article.asp?idx=37846
"법원, 국정원 합동신문센터 현장검증한다",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002024927
"靑, 통일준비위 시민자문단 참여 122개 시민단체 확정",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20140807_0013095841&cID=10301&pID=10300
"靑, 통일준비委 시민자문단 참여 122개 단체 확정",http://news1.kr/articles/?1805727
"北 조평통 ""국정원 북한이탈주민보호센터 해체해야""",https://n.news.naver.com/mnews/article/001/0007056880?sid=100
"국정원, 합신센터→'北이탈주민보호센터'로 변경",http://www.dailynk.com/korean/read.php?cataId=nk00100&num=104269
국정원 합신센터→'북한이탈주민보호센터'로 변경,http://www.newsis.com/ar_detail/view.html?ar_id=NISX20140728_0013075066&cID=10304&pID=10300
"국정원, 탈북자 조사실 개방형 바꿔…인권보호관 임명",https://n.news.naver.com/mnews/article/001/0007038835?sid=100
돌아오지 못한 국군포로… 그들은 ‘똥간나 새끼’로 살았다,http://www.khan.co.kr/kh_news/art_view.html?artid=201407252108235&code=910302
"북한인권 단체, 중국에 탈북자 송환 중지 촉구 ‘한 목소리’",http://www.voakorea.com/content/article/1963512.html
"북한 보위부, 탈북자 가족 '출장증명서' 떼면 미행",http://www.dailynk.com/korean/read.php?cataId=nk04500&num=104205
"북 미녀응원단 체류비 전액부담, 당신의 생각은?",http://www.dailian.co.kr/news/view/448356/?sc=naver
"北 노동신문, ""탈북자 조사 '중앙합동신문센터' 해제 주장""",http://www.nocutnews.co.kr/news/4058982
"북한, 국정원 합동신문센터 ""간첩사건 제작소"" 비난",http://www.asiatoday.co.kr/view.php?key=20140715010008748
"북, 국정원 합동신문센터는 “간첩사건 제작소” 비난",http://www.khan.co.kr/kh_news/art_view.html?artid=201407151016071&code=910303
"北, 국정원 합동신문센터는 ""간첩사건 제작소"" 비난",https://n.news.naver.com/mnews/article/001/0007013336?sid=100
"'한국판 관타나모' 합동신문센터, 헌재 심판받는다",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002009487
‘북 직파간첩’ 홍 씨 “합동신문센터 조사 위헌” 헌법소원,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2885849&ref=A
서울시 장악한 '시피아' 실체 대해부,http://www.ilyosisa.co.kr/news/articleView.html?idxno=65952
귀환 국군용사 청와대 방문행사 개최,http://www.korea.kr/policy/pressReleaseView.do?newsId=155975761
귀환 국군용사 청와대 방문,http://www.konas.net/article/article.asp?idx=36842
"北, '장애인' 복지단체 설립…""외국자금 끌어들일 것""",http://www.dailynk.com/korean/read.php?cataId=nk00700&num=103971
<표> 공공기관 여성 임원 현황-3(끝),https://n.news.naver.com/mnews/article/001/0006974722?sid=101
"""북한, '北인권사무소' 韓설치는 최고존엄 모독""",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=103751
"'간첩 변호' 이대로 좋은가, 수사 방해 '민변'의 실태",http://www.econotalking.kr/news/articleView.html?idxno=124017
“새정치민주연합의 북한인권법은 사이비… 즉각 철회를”,http://www.christiantoday.co.kr/view.htm?id=271878
"'북한자유주간' 나흘째…""북한인권법 조속히 통과돼야""",http://www.voakorea.com/content/article/1904406.html
‘김정은을 국제재판소에 회부하기 위한 탈북 장애인 기자회견’,http://www.konas.net/article/article.asp?idx=35935
"北인권단체, '북한인권증진법' 北인권 개선에 역행",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=103517
북한주민 생존권 넘어 자유권 증진도 추진,http://www.kgnews.co.kr/news/articleView.html?idxno=380710
"野, 새로운 北인권법 발의… 이번엔 통과될까",http://www.segye.com/content/html/2014/04/28/20140428004453.html?OutUrl=naver
"野, '북한인권증진법' 발의…'인도적 지원' 강조",http://www.dailynk.com/korean/read.php?cataId=nk02600&num=103488
北인권증진법 제정안 제출,http://www.siminilbo.co.kr/news/articleView.html?idxno=356531
"야, ‘북한 주민 자유권도 증진’ 북한 인권법 발의",http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2854047&ref=A
"새정치연합, '자유권 증진' 포함 새 北인권법 발의",http://www.mt.co.kr/view/mtview.php?type=1&no=2014042811334821469&outlink=1
"새정치연합, 북한인권증진법 발의…‘북 주민 자유권 증진’",http://www.etoday.co.kr/news/section/newsview.php?idxno=907615
"새정치연합 ""北 인권증진, 대한민국의 책임""...北인권법 발의",http://news1.kr/articles/1652250
"野, '북한주민 생존권+자유권 증진' 北인권법 발의(종합)",https://n.news.naver.com/mnews/article/001/0006882412?sid=100
"새정치, 인도적 지원 강조한 '북한인권증진법' 발의",http://www.inews24.com/php/news_view.php?g_serial=818387&g_menu=050220&rrf=nv
"새정치연, 북한인권증진법 발의",http://www.segye.com/content/html/2014/04/28/20140428001514.html?OutUrl=naver
새정치연합 '자유권+생존권' 보장 北인권증진법 발의,http://www.mt.co.kr/view/mtview.php?type=1&no=2014042810363620495&outlink=1
"野, 北인권법 살짝 우클릭 발의",http://biz.heraldcorp.com/view.php?ud=20140428000584
"새정치, 北 생존권에 자유권 더한 인권법 발의",http://biz.heraldcorp.com/view.php?ud=20140428000525
"새정치연합, 북한인권증진법안 제출",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20140428_0012882935&cID=10301&pID=10300
"野, '북한주민 자유권도 증진' 北인권법 발의",https://n.news.naver.com/mnews/article/001/0006882036?sid=100
'인류 고통 끝장내자!' 28일부터 북한자유주간,http://www.newdaily.co.kr/news/article.html?no=201422
북한이탈주민의 성장과 정착,http://www.m-economynews.com/news/article.html?no=8439
"""슬픔 딛고 일어나 인류 고통 끝장냅시다""",http://www.newdaily.co.kr/news/article.html?no=201237
野 뒤늦은 ‘北인권법’ 발의,http://www.munhwa.com/news/view.html?no=20140424010715232850020
국정원 개혁은 국가정보력 강화로 이어져야 한다!,http://www.konas.net/article/article.asp?idx=35699
"김정은, 영변에 ‘신경수로’ 추가 건설 나섰다",http://www.sisapress.com/news/articleView.html?idxno=62339
"지금의 파탄적 경제상황, 박정희가 만들었다?",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0001978536
"검 ""법정에서 진실 가려라""vs.변 ""법원 위축시키려 비공개""",http://news1.kr/articles/1620890
"언론 최초 공개, 국정원 합동신문센터 가보니",http://news.mk.co.kr/news_forward.php?domain=news&no=537035&year=2014
"'유가려 강압조사 논란' 국정원, 합동신문센터 내부 언론에 첫 공개",http://www.newstomato.com/ReadNews.aspx?no=458305
'간첩사건' 논란속 첫 공개…합동신문센터 가보니,https://n.news.naver.com/mnews/article/001/0006847015?sid=102
"국정원 합신센터 ""유가려 부당대우 없었다"" 내부 첫 공개",http://www.mt.co.kr/view/mtview.php?type=1&no=2014040608325233037&outlink=1
"잠적說 탈북자 사업가, 국군포로에도 투자 집중 권유한 이유는",http://www.segyefn.com/articles/article.asp?aid=20140327024896&cid=0501010000000?OutUrl=naver
"잠적說 탈북자 사업가, 국군포로에도 투자 집중 권유(종합)",https://n.news.naver.com/mnews/article/001/0006830489?sid=102
‘유엔 COI 권고와 북한인권 개선을 위한 전략’ 토론회,http://www.konas.net/article/article.asp?idx=35380
"""탈북자 출신 사업가에 국군 포로들도 당했다""",https://n.news.naver.com/mnews/article/001/0006829056?sid=102
"천주교주교회의 정기총회, 8월 교황 방한준비 집중점검",http://www.newscj.com/news/articleView.html?idxno=232671
‘김정은 독재’ 다룰 유엔 특별법정 세워질까,http://news.ichannela.com/inter/3/02/20140324/61970926/2
"주교회의 정기총회, 통일대비 한국천주교 역할 세미나",http://www.pbc.co.kr/CMS/news/view_body.php?cid=502113&path=201403
"주교회의 정기총회, 통일대비 한국천주교 역할 세미나",http://www.pbc.co.kr/CMS/news/view_body.php?cid=502102&path=201403
독방 가둬놓고 사람 미치게 하는 ‘한국의 관타나모’,http://www.hani.co.kr/arti/society/society_general/629338.html
교황 방한 준비사항 중점점검,http://www.seoul.co.kr/news/newsView.php?id=20140321022004
"“돈 벌고 명예 얻고, 남한의 엘리트 됐수다”",http://www.sisapress.com/news/articleView.html?idxno=62225
"주교회의, 24일부터 춘계 정기총회",http://www.pbc.co.kr/CMS/news/view_body.php?cid=501623&path=201403
"주교회의, 24일부터 춘계 정기총회",http://www.pbc.co.kr/CMS/news/view_body.php?cid=501583&path=201403
24~28일 주교회의 춘계 정기총회,http://www.catholictimes.org/view.aspx?AID=260302&ACID=1
교황 방한 준비 여념없는 가톨릭계,http://www.kyeongin.com/?mod=news&act=articleView&idxno=836582
"주교회의, 정기총회서 교황 방한 집중점검(종합)",https://n.news.naver.com/mnews/article/001/0006810919?sid=103
"천주교 주교회의, 정기총회서 교황 방한 집중점검",https://n.news.naver.com/mnews/article/001/0006810681?sid=103
"천주교 주교회의, 24~28일 춘계 정기총회",http://news1.kr/articles/1588404
"법원 ""국정원, 유우성 여동생 변호인 접견 불허는 위법""",http://www.lawissue.co.kr/news/articleView.html?idxno=16640
책임 떠넘길 뿐 진실 밝히지 않는 국정원,http://www.nocutnews.co.kr/show.asp?idx=2803837
"한국 정부 ""곧 북한에 적십자 실무접촉 제의""",http://www.voakorea.com/content/article/1860361.html
"“정부, 南 넘어오다 끌려간 北동포 보호 책임”",http://news.donga.com/3/all/20140225/61177533/1
북한인권법 제정의 설득논리와 추진전략,http://www.konas.net/article/article.asp?idx=34853
남겨진 이들의 ‘한’ 오십년,http://h21.hani.co.kr/arti/politics/politics_general/36461.html
北정권의 인권유린은 나치범죄 이상이다,http://www.newdaily.co.kr/news/article.html?no=192813
[기고/박광작]북한범죄 기록보관소도 만들자,http://news.donga.com/3/all/20140218/60958753/1
“북 반인도적 범죄 국가책임”…10여년 국제기구 발표중 ‘초강력’,http://www.hani.co.kr/arti/society/society_general/624627.html
“1심선 엉터리 증인…검찰이 증거까지 위조해 날 간첩 몰아”,http://www.hani.co.kr/arti/society/society_general/624358.html
"""새누리당 북한인권법은 반공업자들의 '돈잔치' 위한 것""",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0001954586
"""자극? 북한인권법 없었어도 도발했다 3월 보고서 나오면 UN안보리 회부 가능...",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0001950795
"'급물살' 타는 북한인권법, 여야 모두 검증대 오른다",http://www.mediatoday.co.kr/news/articleView.html?idxno=114457
"""미 인권단체, 김정은 체제 인권유린 계속""",http://www.nocutnews.co.kr/show.asp?idx=2754013
"美, 北 정치범수용소 DB 만든다",http://news.donga.com/3/all/20140122/60320408/1
"‘인권 지원’인가, ‘삐라 지원’인가",http://h21.hani.co.kr/arti/politics/politics_general/36248.html
"탈북자 목숨이, 북 주민 인권이 거래 수단인가",http://www.dailian.co.kr/news/view/416337/?sc=naver
"박근혜정부, 보수단체에 지원금 몰아줬다",http://www.sisapress.com/news/articleView.html?idxno=61895
"북한인권법·북한인권민생법, 이름은 비슷하지만…",http://www.hani.co.kr/arti/politics/assembly/619795.html
"北, ""탈북자 송금 중개상 간첩죄로 단속하겠다""",http://www.nocutnews.co.kr/Show.asp?IDX=2745036
'북한인권법' vs '북한민생인권법'.. 인권을 바라보는 두개의 시선,http://www.asiatoday.co.kr/news/view.asp?seq=923666
민주당 '북한인권민생법' 추진에 北 반응 주목,https://n.news.naver.com/mnews/article/001/0006697226?sid=100
"北인권법 '원조' 김문수, 8년 묵은 소원 푸나",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20131228_0012624617&cID=10303&pID=10300
'장성택 공개처형' 인권위·정치권·시민단체 한목소리로 北 인권개선 촉구,http://news.kukinews.com/article/view.asp?page=1&gCode=pol&arcid=0007864308&cp=nv
"[통일, 100인에게 묻는다] 통일헌법 준비할 때 됐다",http://www.dailynk.com/korean/read.php?cataId=nk03202&num=101905
[여성신문 SNS] 중국서 매매혼에 신음하는 탈북 여성들,http://www.womennews.co.kr/news/view.asp?num=64011
"탈북여성, 중국 매매혼 피해 심각",http://www.womennews.co.kr/news/view.asp?num=63948
[민족·화해·일치] 북한 종교박해 희생자에게 구원의 손길을 / 윤여상 박사,http://www.catholictimes.org/view.aspx?AID=258686&ACID=700
탈북자 구직난에 채용박람회 확산,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2770382&ref=A
"""탈북자 인권침해 20% 中서 발생…中정부, 책임져야""",http://www.dailynk.com/korean/read.php?cataId=nk02604&num=101844
기어코 간첩으로 만들고야 말겠다는 몸부림,http://www.hani.co.kr/arti/society/society_general/614330.html
‘중국의 탈북자 강제송환과 인권침해 실태’ 세미나,http://www.christiantoday.co.kr/view.htm?id=268730
北 ‘인권 유린’ 낱낱이 폭로 국제여론 환기… 창립 10주년 맞은 ‘㈔북한인...,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0007798430&cp=nv
"""과거 독재자 90% 사라져…北인권실현 '길' 있어""",http://www.dailynk.com/korean/read.php?cataId=nk06100&num=101736
[특집 | 북한 급변사태 최신 시나리오 Ⅰ] “중국 공수부대가 평양 선점해 경...,http://www.donga.com/docs/magazine/viewer.php?mgz_part=shin&n=201310210500032
[이슈&한반도] 납북자 송환…국제형사재판소에 서나,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2760112&ref=S
[민족·화해·일치] 북한 구금시설의 겨울나기를 걱정하며 / 윤여상 박사,http://www.catholictimes.org/view.aspx?AID=258323&ACID=700
"“北, 기독교 가장 경계·박해… 성경 소지만 해도 처벌”",http://www.christiantoday.co.kr/view.htm?id=268367
"""북한 인권 침해 기록, 통일 후 과거 청산 위해 필요""",http://www.voakorea.com/content/article/1793145.html
“기독교 계속 믿겠다” 대답 하자 北 보위부원 ‘망치’로 때려 살해,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0007767854&cp=nv
"""北주민 인권 침해자 통일후 처벌 근거 마련해야""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=101662
"“北 인권침해 기록, 통일 후 과거 청산 위해 필요”",http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2757776&ref=S
"""北 인권침해기록, 통일 후 과거청산 위해 필요""",https://n.news.naver.com/mnews/article/001/0006604645?sid=100
[민족·화해·일치] 인권은 사람의 권리다 / 윤여상 박사,http://www.catholictimes.org/view.aspx?AID=258199&ACID=700
"[탈북민의 짐 '대북송금' … ""북한가족들이 브로커 통해 먼저 연락""]",https://n.news.naver.com/mnews/article/086/0002174036?sid=100
[이슈&한반도] 북한 인권 역사로 기록한다,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2748948&ref=S
[장성민의 시사탱크] 전작권 전환 시점에 北 재남침 가능성 있나?,http://news.tv.chosun.com/site/data/html_dir/2013/10/30/2013103090284.html
"“北 종교자유, 조금이라도 나아지면 톱 뉴스”",http://www.christiantoday.co.kr/view.htm?id=267776
“종교사범 대부분 정치범수용소 구금” 탈북자 99.7% “北 신앙 자유는 거짓...,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0007685535&cp=nv
"[사설]北 인권 범죄 기록, 언제까지 민간에 맡겨둘 건가",http://news.donga.com/3/all/20131023/58420543/1
"""北 인권 침해 가해자 신상 정보 공개""",http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390132.html
"""北 인권 범죄 가해자, 통일 뒤 단죄""",http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390071.html
10월 23일 '뉴스 9' 헤드라인,http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390061.html
10월 23일 '뉴스 7' 헤드라인,http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390001.html
"""北 범죄 가해자, 통일 뒤 단죄""",http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390009.html
北 인권범죄 가해자 이름-소속 기록남겨… 獨처럼 통일후 단죄,http://news.donga.com/3/all/20131023/58395757/1
北 공개처형 줄이고 있다는 분석 결과 나와,http://www.khan.co.kr/kh_news/art_view.html?artid=201310181812011&code=910303
"NKDB, 2013 北인권백서 발간…""인권침해 10% 증가""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=101425
“北 2010년대 들어 주민 공개 처형 줄어”,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2741307&ref=S
"""北 2010년대 들어 주민 공개처형 줄어""<北인권백서>",https://n.news.naver.com/mnews/article/001/0006545172?sid=100
"""北 주민, 2000년대 이후 '비밀종교' 활동 급증""",http://www.nocutnews.co.kr/Show.asp?IDX=2647210
한국 내 비보호 탈북자 106명...중범죄자 15명,http://www.voakorea.com/content/article/1769117.html
탈북자들 옭아매는 북한의 은밀한 공작,http://www.sisapress.com/news/articleView.html?idxno=61319
[창간 67주년 특집]국회선 통화 대신 필담…작업장·교회에 CCTV…‘자발적’...,http://www.khan.co.kr/kh_news/art_view.html?artid=201310031941085&code=210100
[창간 67주년 특집]국회선 통화 대신 필담…작업장·교회에 CCTV…‘자발적’...,http://www.khan.co.kr/kh_news/art_view.html?artid=201310031704305&code=210100
"北, 남한단체 '북한인권백서' 비난",http://www.obsnews.co.kr/news/articleView.html?idxno=742490
"北 '북한인권백서' 발간에 ""존엄 모독"" 비난",http://www.dailynk.com/korean/read.php?cataId=nk00700&num=101301
"北, 남한 민간단체 '북한인권백서' 비난",http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1002010326
"北, 남측 민간단체 발간한 ‘북한인권백서’ 비난",http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2733184&ref=S
"北, 南단체 '북한인권백서' 비난",https://n.news.naver.com/mnews/article/001/0006514611?sid=102
지식인들 “더 이상 보고만 있을 수 없다!”,http://www.newdaily.co.kr/news/article.html?no=172330
“영토 갈등 겪는 동북아 일급 위험지대”,http://www.munhwa.com/news/view.html?no=2013100101032430017002
<게시판> 법무부 '북한인권법 제정' 심포지엄,https://n.news.naver.com/mnews/article/001/0006510256?sid=100
"법무부·국회인권포럼, '북한인권 심포지엄' 개최",http://news1.kr/articles/1343163
<금주의 메모>(9월30일∼10월5일),https://n.news.naver.com/mnews/article/001/0006504993?sid=102
4만여건 침해사례 담은 '2013 북한인권백서' 발간,http://www.dailynk.com/korean/read.php?cataId=nk00400&num=101247
"유엔 북한인권조사위 ""국제사회 추가조치 있어야""",http://www.nocutnews.co.kr/Show.asp?IDX=2623982
상봉신청 80%가 70대 이상… 매년 4000명 恨품고 눈감아,http://news.donga.com/3/all/20130922/57760339/1
탈북민 마약·사기·성폭행 내몰려,https://n.news.naver.com/mnews/article/086/0002169438?sid=102
[신율의 시사열차] 경기동부연합의 실체는?,http://news.tv.chosun.com/site/data/html_dir/2013/08/30/2013083090225.html
유엔 인권메커니즘과 북한인권 증진방안,http://www.konas.net/article/article.asp?idx=32133
"[심층분석] 엘리트 장악, 주민 포섭으로 독재 내구성 키웠다",http://www.donga.com/docs/magazine/viewer.php?mgz_part=shin&n=201307190500013
"방통위원장의 종편 사랑, 이 정도일 줄 몰랐다",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0001896917
<인사>미래창조과학부 外,http://www.munhwa.com/news/view.html?no=2013081901072921118002
오늘의 일정(8월19일ㆍ월요일),https://n.news.naver.com/mnews/article/001/0006434455?sid=102
이데일리 '오늘의 경제일정'-LTE 광대역 주파수 경매 시작,http://www.edaily.co.kr/news/newspath.asp?newsid=01102086602908960
[인사]통일연구원,http://news.donga.com/3/all/20130819/57092456/1
[인사]통일연구원 外,http://news.donga.com/3/all/20130819/57092195/1
