기사 제목,기사 링크
[민족·화해·일치] 북한 구금시설의 겨울나기를 걱정하며 / 윤여상 박사,http://www.catholictimes.org/view.aspx?AID=258323&ACID=700
"“北, 기독교 가장 경계·박해… 성경 소지만 해도 처벌”",http://www.christiantoday.co.kr/view.htm?id=268367
"""북한 인권 침해 기록, 통일 후 과거 청산 위해 필요""",http://www.voakorea.com/content/article/1793145.html
“기독교 계속 믿겠다” 대답 하자 北 보위부원 ‘망치’로 때려 살해,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0007767854&cp=nv
"""北주민 인권 침해자 통일후 처벌 근거 마련해야""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=101662
"“北 인권침해 기록, 통일 후 과거 청산 위해 필요”",http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2757776&ref=S
"""北 인권침해기록, 통일 후 과거청산 위해 필요""",https://n.news.naver.com/mnews/article/001/0006604645?sid=100
[민족·화해·일치] 인권은 사람의 권리다 / 윤여상 박사,http://www.catholictimes.org/view.aspx?AID=258199&ACID=700
"[탈북민의 짐 '대북송금' … ""북한가족들이 브로커 통해 먼저 연락""]",https://n.news.naver.com/mnews/article/086/0002174036?sid=100
[이슈&한반도] 북한 인권 역사로 기록한다,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2748948&ref=S
"“北 종교자유, 조금이라도 나아지면 톱 뉴스”",http://www.christiantoday.co.kr/view.htm?id=267776
“종교사범 대부분 정치범수용소 구금” 탈북자 99.7% “北 신앙 자유는 거짓...,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0007685535&cp=nv
"[사설]北 인권 범죄 기록, 언제까지 민간에 맡겨둘 건가",http://news.donga.com/3/all/20131023/58420543/1
"""北 인권 침해 가해자 신상 정보 공개""",http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390132.html
"""北 인권 범죄 가해자, 통일 뒤 단죄""",http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390071.html
10월 23일 '뉴스 9' 헤드라인,http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390061.html
10월 23일 '뉴스 7' 헤드라인,http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390001.html
"""北 범죄 가해자, 통일 뒤 단죄""",http://news.tv.chosun.com/site/data/html_dir/2013/10/23/2013102390009.html
北 인권범죄 가해자 이름-소속 기록남겨… 獨처럼 통일후 단죄,http://news.donga.com/3/all/20131023/58395757/1
北 공개처형 줄이고 있다는 분석 결과 나와,http://www.khan.co.kr/kh_news/art_view.html?artid=201310181812011&code=910303
"NKDB, 2013 北인권백서 발간…""인권침해 10% 증가""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=101425
“北 2010년대 들어 주민 공개 처형 줄어”,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2741307&ref=S
"""北 2010년대 들어 주민 공개처형 줄어""<北인권백서>",https://n.news.naver.com/mnews/article/001/0006545172?sid=100
"""北 주민, 2000년대 이후 '비밀종교' 활동 급증""",http://www.nocutnews.co.kr/Show.asp?IDX=2647210
한국 내 비보호 탈북자 106명...중범죄자 15명,http://www.voakorea.com/content/article/1769117.html
"北, 남한단체 '북한인권백서' 비난",http://www.obsnews.co.kr/news/articleView.html?idxno=742490
"北 '북한인권백서' 발간에 ""존엄 모독"" 비난",http://www.dailynk.com/korean/read.php?cataId=nk00700&num=101301
"北, 남한 민간단체 '북한인권백서' 비난",http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1002010326
"北, 남측 민간단체 발간한 ‘북한인권백서’ 비난",http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2733184&ref=S
"北, 南단체 '북한인권백서' 비난",https://n.news.naver.com/mnews/article/001/0006514611?sid=102
4만여건 침해사례 담은 '2013 북한인권백서' 발간,http://www.dailynk.com/korean/read.php?cataId=nk00400&num=101247
"유엔 북한인권조사위 ""국제사회 추가조치 있어야""",http://www.nocutnews.co.kr/Show.asp?IDX=2623982
탈북민 마약·사기·성폭행 내몰려,https://n.news.naver.com/mnews/article/086/0002169438?sid=102
[신율의 시사열차] 경기동부연합의 실체는?,http://news.tv.chosun.com/site/data/html_dir/2013/08/30/2013083090225.html
"[심층분석] 엘리트 장악, 주민 포섭으로 독재 내구성 키웠다",http://www.donga.com/docs/magazine/viewer.php?mgz_part=shin&n=201307190500013
"""북한, 39년만에 10대원칙 수정…김정일 문구 삽입""",http://www.dailynk.com/korean/read.php?cataId=nk04500&num=100792
"""10대 원칙 어긴 말실수 때문에 요덕수용소 갔다""",http://www.dailynk.com/korean/read.php?cataId=nk00100&num=100791
"유엔 北 인권 조사 실무팀, ""서울서 인권단체 면담""",http://www.nocutnews.co.kr/Show.asp?IDX=2579587
새터민 정부 지원금까지 노리는 사기꾼들,http://www.imaeil.com/sub_news/sub_news_view.php?news_id=38162&yy=2013
“김일성대 신학과에서 배운 건 ‘기독교 박해정책’”,http://www.christiantoday.co.kr/view.htm?id=265595
"북한인권정보센터, 국내 외국인 대상 북한인권 강의",https://n.news.naver.com/mnews/article/001/0006339733?sid=102
"북한인권정보센터, 국내 외국인 대상 북한인권 강의",https://n.news.naver.com/mnews/article/001/0006339727?sid=102
"한국 북한인권 단체, 외국인 대상 북한인권 강의",http://www.voakorea.com/content/article/1683252.html
새터민 중기 취업율 5%..절반이상은 3개월 내 퇴사,http://www.newstomato.com/ReadNews.aspx?no=373422
"북한인권정보센터, 국내 외국인 대상 북한인권 강의",https://n.news.naver.com/mnews/article/001/0006319787?sid=102
"신동혁 ""강제북송 청소년, 탈북 스스로 결정""",http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1001821936
"신동혁 ""강제북송 청소년, 탈북 스스로 결정""",https://n.news.naver.com/mnews/article/001/0006301657?sid=104
“中-러시아 상대로 인권외교 강화… 北 움직이게 압박해야”,http://news.donga.com/3/all/20130605/55643320/1
‘北자극 우려’ 금기시된 논의 꺼냈다,http://news.donga.com/3/all/20130525/55397601/1
"""통일한국 '과거사 청산 로드맵' 미리 짜놔야""",https://n.news.naver.com/mnews/article/001/0006276273?sid=104
[기자의 눈/이정은]해외인사 초청비 고민하는 北인권 행사,http://news.donga.com/3/all/20130522/55315893/1
[준비해야 하나 된다]‘북한 인권’ 국제 콘퍼런스,http://news.donga.com/3/all/20130521/55288745/1
"개성공단기업協 요구 ""23일 기업인 방북 허용을""",http://news.mk.co.kr/news_forward.php?domain=news&no=389468&year=2013
류길재 장관 “북한인권 개선 기본계획 수립할 것”,http://www.fnnews.com/view?ra=Sent0801m_01A&corp=fnnews&arcid=201305210100200130011141&cDateYear=2013&cDateMonth=05&cDateDay=20&
<연합뉴스 이시각 헤드라인> - 16:00,https://n.news.naver.com/mnews/article/001/0006268579?sid=102
"FIDH '북한 내 사형' 보고서 발표…""최고위층 결제""",http://www.dailynk.com/korean/read.php?cataId=nk00900&num=99950
류길재 장관 “북한인권 기본계획 수립할것”,http://www.fnnews.com/view?ra=Sent0801m_01A&corp=fnnews&arcid=201305200100197350010963&cDateYear=2013&cDateMonth=05&cDateDay=20&
북한인권 개선논의 국제세미나,https://n.news.naver.com/mnews/article/001/0006268399?sid=102
"류길재 장관, ""북한인권 개선 계획 수립하겠다""",https://n.news.naver.com/mnews/article/001/0006268374?sid=100
"류길재 장관, ""북한인권 개선 계획 수립하겠다""",https://n.news.naver.com/mnews/article/001/0006268374?sid=100
"류길재 장관, ""북한인권 개선 계획 수립하겠다""",https://n.news.naver.com/mnews/article/001/0006268362?sid=100
"류길재 장관, ""북한인권 개선 계획 수립하겠다""",https://n.news.naver.com/mnews/article/001/0006268361?sid=102
"류길재 장관, ""북한인권 개선 계획 수립하겠다""",https://n.news.naver.com/mnews/article/001/0006268363?sid=100
"류길재 장관, ""북한인권 개선 계획 수립하겠다""",https://n.news.naver.com/mnews/article/001/0006268370?sid=100
"류길재 장관, ""북한인권 개선 계획 수립하겠다""",https://n.news.naver.com/mnews/article/001/0006268350?sid=100
"류길재 ""북한인권 개선 기본계획 수립할 것""",http://www.khan.co.kr/kh_news/art_view.html?artid=201305201402551&code=910402
"류길재 ""북한인권 개선 기본계획 수립할 것""",http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1001792936
북한인권 개선논의 국제세미나,https://n.news.naver.com/mnews/article/001/0006268127?sid=102
북한인권 개선논의 국제세미나,https://n.news.naver.com/mnews/article/001/0006268128?sid=102
북한인권 개선논의 국제세미나,https://n.news.naver.com/mnews/article/001/0006268115?sid=102
북한인권 개선논의 국제세미나,https://n.news.naver.com/mnews/article/001/0006268112?sid=102
"柳통일 ""북한은 인권이라는 기본 책무 직시해야""",http://www.dailynk.com/korean/read.php?cataId=nk00100&num=99947
"류길재 ""북한인권 개선 기본계획 수립할 것""",https://n.news.naver.com/mnews/article/001/0006268010?sid=102
북한인권을 위한 국제연대 세미나,http://news1.kr/photos/470228
북한 인권을 위한 국제연대 세미나 개최,http://news1.kr/photos/470226
세계 주요국 인권대사 초청 북한인권 위한 세미나,http://news1.kr/photos/470223
'북한인권 개선을 위한 UN의 역할은?',http://news1.kr/photos/470239
북한인권 관련 세미나 참석한 황우여 대표,http://news1.kr/photos/470231
축사하는 황우여 대표,http://news1.kr/photos/470229
북한 인권을 위한 국제회의,http://news1.kr/photos/470224
북한인권을 위한 국제회의 참석한 류길재 통일부 장관,http://news1.kr/photos/470227
북한인권을 위한 국제연대,http://news1.kr/photos/470218
'북한인권 토론',http://news1.kr/photos/470222
북한 인권을 위한 국제연대,http://news1.kr/photos/470221
축사하는 류길재 통일부 장관,http://news1.kr/photos/470225
북한인권 개선을 위한 세미나 개최,http://news1.kr/photos/470220
"황우여 대표최고위원, 국제인권레짐과 새로운 외교전략을 통한 북한인권개선방...",https://n.news.naver.com/mnews/article/156/0000014436?sid=123
로버트 킹 美 북한인권특사 방한 취소...배경은?,http://news1.kr/articles/1138529
로버트 킹 美 북한인권특사 19일 방한,http://biz.heraldcorp.com/view.php?ud=20130515001025
로버트 킹 美 북한인권특사 19일 방한,http://news1.kr/articles/1135054
'로버트 킹' 북한인권특사 방한,http://www.ajunews.com/kor/view.jsp?newsId=20130515000677
美 북한인권특사 19일 방한…北 인권·식량 협의(종합),https://n.news.naver.com/mnews/article/001/0006261810?sid=100
로버트 킹 미국 북한인권특사 19일 방한,http://www.khan.co.kr/kh_news/art_view.html?artid=201305151629281&code=910303
"국제NGO, 김정은에 반인륜범죄 묻는 공개질의",http://www.dailian.co.kr/news/news_view.htm?id=338538&sc=naver
[세계포럼] 통일첨병 탈북자 안착 없이 남북통일 없다,http://www.segye.com/content/html/2013/05/08/20130508004947.html?OutUrl=naver
(사)3.1여성동지회 창립 제46주년 기념식 및 강연회,http://www.newscj.com/news/articleView.html?idxno=183474
"미 국무부 인권보고서 '북한 인권, 여전히 개탄스러워'",http://www.voakorea.com/content/article/1645191.html
북한에 종교가 있을까?,http://www.kyongbuk.co.kr/main/news/news_content.php?id=617807&news_area=130&news_divide=13004&news_local=&effect=4
''북한이탈주민 정착지원 정책 모색'',http://www.konas.net/article/article.asp?idx=30594
"""탈북자정책 다문화주의 넘어 상호문화주의로""",http://www.dailian.co.kr/news/news_view.htm?id=332174&sc=naver
자유총연맹 '북한이탈주민 정착지원 정책' 세미나 개최,http://www.newscj.com/news/articleView.html?idxno=178329
"법륜 ""새정부, 北도발에 똑같이 대응 말아야""",https://n.news.naver.com/mnews/article/001/0006154880?sid=100
"성통만사, 제네바서 북한인권특별보고관과 상호 대화",http://www.christiantoday.co.kr/view.htm?id=262033
"성통만사, 유엔 인권이사회에서 北 인권침해 세미나 개최",http://www.christiantoday.co.kr/view.htm?id=261759
[인터뷰] 북한인권정보센터 '한국 내 탈북자 실업률 20%...일반 국민 7배',http://www.voakorea.com/content/article/1606486.html
"'오락가락' 탈북자 실업률…늘었나, 줄었나?",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=98824
"탈북가정 50.3%, 한 달 수입 100만원 이하",http://www.dongponews.net/news/articleView.html?idxno=23183
"""탈북자 실업률 20%...전년 대비 6%P↑""",http://www.tbs.seoul.kr/news/bunya.do?method=daum_html2&typ_800=1&seq_800=502948
"""작년 탈북자 실업률 20%, 전년비 6%P↑""",http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1001637885
"""작년 탈북자 실업률 20%, 전년비 6%P↑""(종합)",https://n.news.naver.com/mnews/article/001/0006100161?sid=102
"""작년 탈북자 실업률 20%, 전년비 6%P↑""<北정보센터>",https://n.news.naver.com/mnews/article/001/0006099434?sid=102
"""北, 종교도 외화벌이 수단으로 이용""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=98776
"“北, 종교 탄압하면서 밖으로는 외화벌이에 활용”",http://www.christiantoday.co.kr/view.htm?id=261332
"""북에서 성경책 봤다"" 탈북민 증가",http://www.nocutnews.co.kr/Show.asp?IDX=2405222
北 종교박해 사유 ‘예배·종교물품 소지’順… 적발 땐 62%가 정치범수용소에...,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0006897743&cp=nv
北 종교단체의 정체,http://www.mediawatch.kr/news/article.html?no=238640
"""北, 비공개 처형 위한 '비밀아지트' 운영 중""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=98543
재중 韓 외교공관 탈북자 구조기능 회복해야,http://www.dailynk.com/korean/read.php?cataId=nk00500&num=98437
[사설] 북한은 기독교 연구에 힘쓰는 중국을 보라,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0006791325&cp=nv
탈북민 모두 구출될 때까지 사역은 계속된다… 기독 NGO 20여곳 ‘쉰들러 프로...,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0006787987&cp=nv
"北서 신앙=죽음의 길 ""그래도, 믿음의 길 걸어간다""",http://www.newscj.com/news/articleView.html?idxno=166266
통일부 北인권예산 고작 4300만원…생색내기용,http://www.dailynk.com/korean/read.php?cataId=nk01500&num=98273
[단도직입] 탈북자 인권 실상 어느 정도 심각한가?,http://news.tv.chosun.com/site/data/html_dir/2013/01/02/2013010200779.html
1월 2일 뉴스와이드 '활' 클로징 1부,http://news.tv.chosun.com/site/data/html_dir/2013/01/02/2013010200455.html
[2012 한국교회를 뒤돌아보며] (상) 5대 희망뉴스,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0006749911&cp=nv
"""北 정치범 수용소 '회령 22호' 여전히 운영 중""",https://n.news.naver.com/mnews/article/422/0000000945?sid=100
"""北 정치범 수용소 '회령 22호' 여전히 운영 중""",https://n.news.naver.com/mnews/article/001/0005990083?sid=100
"""北 정치범 수용소 회령 22호 여전히 운영 중""",https://n.news.naver.com/mnews/article/001/0005989573?sid=100
"""김영환 훈장수여는 北인권 국민관심 반영""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=97890
"[북한 인권, 진보와 보수를 넘어]2부 (5) 진보와 보수를 넘어",http://www.khan.co.kr/kh_news/art_view.html?artid=201211152216105&code=210100
"北, 둔기사형 실체 폭로…“사형수 머리를 쇠망치로”",http://view.heraldcorp.com/view.php?ud=20121112000431
北 둔기사형 집행 `끔찍`,http://news.mk.co.kr/news_forward.php?domain=news&no=742451&year=2012
"""북한 사형집행, 둔기 이용해 때려 죽여""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=97588
"[북한 인권, 진보와 보수를 넘어]“진보가 적극 참여한다면 북한 인권 전망은...",http://www.khan.co.kr/kh_news/art_view.html?artid=201211012154005&code=210100
"[북한 인권, 진보와 보수를 넘어]2부 (2) 보수, 북한 인권 수호자인가",http://www.khan.co.kr/kh_news/art_view.html?artid=201210312150455&code=210100
"[북한 인권, 진보와 보수를 넘어]‘북한인권’ 민간기구 현황은",http://www.khan.co.kr/kh_news/art_view.html?artid=201210312150355&code=210100
"[북한 인권, 진보와 보수를 넘어]2부 (1) 왜 새로운 접근법인가",http://www.khan.co.kr/kh_news/art_view.html?artid=201210302207415&code=210100
"美 인권단체 ""北 악명 높은 22호 관리소, 여전히 운영""",http://news.mk.co.kr/news_forward.php?domain=news&no=696437&year=2012
[화제의 법조인] 한동대 국제법률대학원 송인호 교수,http://www.fnnews.com/view?ra=Sent1201m_01A&corp=fnnews&arcid=201210240100205880012503&cDateYear=2012&cDateMonth=10&cDateDay=24&
"北에 남은 탈북자 가족들, 추석에는…",http://news.mk.co.kr/news_forward.php?domain=news&no=634442&year=2012
"北수용소, 끔찍한모습 뒷마당 가보니",http://news.mk.co.kr/news_forward.php?domain=news&no=630412&year=2012
北 들어가면 나오지 못하는 정치범수용소 없어지자 술렁,http://news.mk.co.kr/news_forward.php?domain=news&no=629113&year=2012
‘북한·여자’라는 이중의 굴레에 씌워진 탈북여성들의 ‘국적없는 삶’,http://www.khan.co.kr/kh_news/art_view.html?artid=201209272150135&code=910303
"‘팔려온 어머니’에 태어난 탈북자 2세들, 호적도 없어 정체성 혼란",http://www.khan.co.kr/kh_news/art_view.html?artid=201209272204375&code=910303
"탈북자 난민 인정, 중국은 ‘뒷짐’",http://www.khan.co.kr/kh_news/art_view.html?artid=201209272204315&code=910303
“대북 관여 정책과 북 인권 제기 함께 가야”,http://www.khan.co.kr/kh_news/art_view.html?artid=201209252202335&code=910303
북한 해외 근로자의 인권,http://www.konas.net/article/article.asp?idx=29373
"박근혜 ""北해외 노동자 인권개선에 힘 보탤 것""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=97076
"“한국, 北 적대시 말고 개방 이끌어 北내부 저항세력 키워야 ”",http://news.donga.com/3/all/20120925/49648470/1
“악에 대한 침묵은 그 자체가 악이다”,http://www.konas.net/article/article.asp?idx=29368
"英상원 의원 ""北인권 침묵 진보 정치인 문제 있어""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=97068
"英의원 ""韓 대통령 후보, 北인권 입장 밝혀야""",https://n.news.naver.com/mnews/article/001/0005834734?sid=100
영국 북한위원회 데이비드 앨튼 상원의원,https://n.news.naver.com/mnews/article/001/0005834204?sid=102
영국 북한위원회 데이비드 앨튼 상원의원,https://n.news.naver.com/mnews/article/001/0005834202?sid=102
북한인권 세미나,https://n.news.naver.com/mnews/article/001/0005834200?sid=102
북한인권 세미나,https://n.news.naver.com/mnews/article/001/0005834190?sid=100
북한인권 세미나,https://n.news.naver.com/mnews/article/001/0005834184?sid=102
북한인권 세미나,https://n.news.naver.com/mnews/article/001/0005834187?sid=102
"""세계 北대사관, '인권침해 리포트' 메일 확인""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=97061
"""한국 진보 北 인권 입 닫는 건 부도덕""",http://www.konas.net/article/article.asp?idx=29364
"방한 英 ‘北문제 상하원 공동委 의장’ 올턴 경 “한국의 진보좌파, 北인권에...",http://news.donga.com/3/all/20120924/49619765/1
"북 인권, 보수에 맡겨선 해결책이 없다… 진보가 나서야 한다",http://www.khan.co.kr/kh_news/art_view.html?artid=201209182133365&code=910303
<점검:탈북자지원> ①변화 필요한 지원정책,https://n.news.naver.com/mnews/article/001/0005817824?sid=100
[여적]빵과 자유,http://www.khan.co.kr/kh_news/art_view.html?artid=201209062100005&code=990201
“중국이 탈북자 인권 존중하는 건 스스로를 위한 일”,http://www.christiantoday.co.kr/view.htm?id=257995
''북한인권 변화 전망''을 논(論)하다,http://www.konas.net/article/article.asp?idx=29237
"北 인권침해 가장 심한 곳? ""탈북자 조사 구류시설""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=96840
"북한인권정보센터 ""북한 인권 갈수록 개선""",http://www.khan.co.kr/kh_news/art_view.html?artid=201209051559161&code=910100
북한인권 변화전망,https://n.news.naver.com/mnews/article/001/0005797962?sid=102
북한인권 변화전망,https://n.news.naver.com/mnews/article/001/0005797959?sid=102
북한인권 세미나,https://n.news.naver.com/mnews/article/001/0005797957?sid=102
북한인권 세미나,https://n.news.naver.com/mnews/article/001/0005797958?sid=102
북한인권 세미나,https://n.news.naver.com/mnews/article/001/0005797956?sid=102
"""北 주민 생존권 침해건수 점차 감소""<탈북자들>",https://n.news.naver.com/mnews/article/001/0005797863?sid=100
"""北주민 기본권 개선됐지만 시민·정치권리 침해 급증""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=96837
‘北인권 개선책 모색’ 국제공조,http://www.munhwa.com/news/view.html?no=2012090301070623169004
"""정부, 과거 中인권침해 알고도 소극 대응""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=96431
"하태경, 요덕기념공원 조성 정책토론회 개최",http://news1.kr/articles/760674
"하태경, '요덕기념공원' 밑그림 그린다",http://www.dailian.co.kr/news/news_view.htm?id=299609&sc=naver&kind=menu_code&keys=1
"""중국서 고문받은 한국인, 김영환 말고 더 있다""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=96411
"김영환 “중국, 동료 한국 보내려면 자백하라 협박했다”",http://news.donga.com/3/all/20120727/48118533/1
"""강제북송 탈북자 10분 재판에 '살인시설' 수감""",http://www.dailynk.com/korean/read.php?cataId=nk00400&num=95858
"北인권단체, 강제북송 탈북자 수감 전거리교화소 참상 공개",http://news.donga.com/3/all/20120626/47288340/1
'요덕보다 참혹' 북 전거리교화소 공개됐다,http://www.dailian.co.kr/news/news_view.htm?id=293718&sc=naver&kind=menu_code&keys=3
"한국 천주교 주교회의 민족화해委, 심포지엄 개최",http://www.kgnews.co.kr/news/articleView.html?idxno=308926
"""북한 복음화 위해선 남한교회 '회개'가 먼저""",http://www.newscj.com/news/articleView.html?idxno=137552
천주교 부제들 '이웃중교 체험' 나선다,http://www.newscj.com/news/articleView.html?idxno=137163
北에서 성경공부하면 '종신형',http://www.newscj.com/news/articleView.html?idxno=136656
"北 신앙인, 성경책 보기 위해 목숨 내걸어",http://www.newscj.com/news/articleView.html?idxno=136657
[@뉴스룸/주성하]누구를 위한 북한인권法인가,http://news.donga.com/3/all/20120607/46816439/1
미신·무속에 빠진 북녘 동포들… 깊어지는 경제·식량난에 무당집 찾아서 점...,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0006129102&cp=nv
각박한 생활 미래 불안에... 북한 내 무속신앙 확산,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0006126033&cp=nv
"[인권이 운다-탈북자-①] 취업·편견에 멍드는 '탈북자'… ""살길 막막해""",http://www.newscj.com/news/articleView.html?idxno=135206
"[2040 열린포럼 ‘할 말 있습니다’]<7>탈북자 2만3000명 시대, 어떻게 더불어...",http://news.donga.com/3/all/20120523/46446943/1
"KAL기 납치 침묵하던 北, 이번엔 국제여론 의식한듯",http://news.donga.com/3/all/20120510/46127674/1
"신숙자씨 문제 장기화되나…""北과 공방 계속될 것""",http://www.dailynk.com/korean/read.php?cataId=nk00900&num=95243
한국서 홀대받은 탈북청년 스토리… 美선 ‘베스트셀러’,http://www.munhwa.com/news/view.html?no=2012050401070823169002
국내 입국 탈북자들 중 기독교인 비율 감소세,http://www.christiantoday.co.kr/view.htm?id=255470
북한 주민 100명 중 8명 “성경 봤다”… 매년 증가세,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0006039128&cp=nv
'北정치범수용소 인권침해' 누가 등장할까?,https://n.news.naver.com/mnews/article/003/0004473129?sid=102
"<사설>인권위, 北의 反인도 범죄 더 철저히 기록해나가라",http://www.munhwa.com/news/view.html?no=2012043001033137172002
북한인권 핵심현안과 국제사회의 대응,http://www.konas.net/article/article.asp?idx=28440
"[지성이 답한다]인권보다 이익 우선시하는 국제사회, 중국의 탈북자 강제북송...",http://news.donga.com/3/all/20120410/45430979/1
"북한인권정보센터, 제2회 북한인권 아카데미 개설",http://www.christiantoday.co.kr/view.htm?id=254735
"인권위, 북한인권실태 사례집 이달 발간",https://n.news.naver.com/mnews/article/003/0004420592?sid=102
"NKDB 제2회 '北인권아카데미'…""北인권 관심 제고""",http://www.dailynk.com/korean/read.php?cataId=nk00100&num=94730
북한 정치범수용소의 유엔 실태조사 촉구 국제대회,http://www.christiantoday.co.kr/view.htm?id=254645
국군포로 정착 돕는 전문기관 생겨,http://www.konas.net/article/article.asp?idx=28140
귀환 국군포로 정착위한 지원센터 23일 출범,http://www.dailynk.com/korean/read.php?cataId=nk00100&num=94640
"통일의 그날, 북한 주민들은 무엇을 요구할 것인가",http://www.christiantoday.co.kr/view.htm?id=254529
‘탈북난민과 함께하는 사람들’ 떴다!..구출운동 조직화 한다!,http://www.newdaily.co.kr/news/article.html?no=109446
“전세계 인사 초청 ‘탈북난민 국제대회’ 개최”,http://www.munhwa.com/news/view.html?no=2012032001070827109002
"""30대 탈북여성 취업 지원 사각지대에 놓였다""",http://www.dailynk.com/korean/read.php?cataId=nk00500&num=94500
瀋陽 체포 탈북자 처형·수용소행 피할수 없나,http://www.dailynk.com/korean/read.php?cataId=nk00100&num=94459
"탈북자 北送 소식에 당국자 ""답답하다""",http://www.dailynk.com/korean/read.php?cataId=nk00100&num=94447
"""북송시 정치박해 받는 탈북자는 국제법상 난민""",http://www.dailynk.com/korean/read.php?cataId=nk05000&num=94370
'中 강제북송' 저지 복안 있나…정치·여론화 뿐?,http://www.dailynk.com/korean/read.php?cataId=nk05000&num=94280
"작년 탈북자 실업·고용률 악화…""심신장애 요인""",http://www.dailynk.com/korean/read.php?cataId=nk00100&num=94046
"""北 당국, 교화소 내 사망 가족들에게 안 알려""",http://www.dailynk.com/korean/read.php?cataId=nk00100&num=93382
<경계인 탈북자> ③`위험한 줄타기' 대북송금,https://n.news.naver.com/mnews/article/001/0005413198?sid=102
"한국 민간단체, 북한 인권 사건 리포트 발표",http://www.voanews.com/korean/news/-1206-NK-human-right--135044588.html
"""북한내 인권침해 피해자와 가해자 실명 첫 공개""",http://www.nocutnews.co.kr/Show.asp?IDX=1993839
"김문수, 개그우먼 이영자 울린 사연은",http://www.dailian.co.kr/news/news_view.htm?id=267577&sc=naver&kind=menu_code&keys=1
"국제사회, 북한인권 주시하고 있다는 메시지 보내야",http://www.voanews.com/korean/news/nk-government-133961718.html
"경기, 3770억 규모 투자 유치",http://www.seoul.co.kr/news/newsView.php?id=20111118015009
3500억 국내 투자 이끈 김문수 지사,http://siminilbo.co.kr/main/list.html?bmain=view&num=284650
"김문수, 미국서 3억2000만달러 유치하고 귀국",http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2011111715008246077&outlink=1
김문수 미국서 3억3200만 달러 선물보따리 안고 귀국,https://n.news.naver.com/mnews/article/003/0004195056?sid=102
"김문수 지사 ""내 마지막 사명은 북한인권 개선""",http://www.hankyung.com/news/app/newsview.php?aid=2011111620737
김문수 “내 마지막 사명은 북한인권 개선”,http://biz.heraldm.com/common/redirect.jsp?category_id=010109020600&news_id=20111116000876
"""北 인권대선 세계가 협력을""",http://siminilbo.co.kr/main/list.html?bmain=view&num=284516
김문수 지사 “내 마지막 사명은 북한인권 개선”,http://news.mk.co.kr/news_forward.php?domain=news&no=742570&year=2011
"방미 김문수 ""내 마지막 사명은 북한 민주화·인권개선""",http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2011111610488256327&outlink=1
"김문수, “내 마지막 사명은 북한인권 개선”",http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2011111610164982952&outlink=1
"김문수 ""북한 인권개선 전세계가 협력해야""",https://n.news.naver.com/mnews/article/003/0004193164?sid=100
"김문수 ""평화통일은 경순왕 방식 희망""",http://www.dailian.co.kr/news/news_view.htm?id=267260&sc=naver&kind=menu_code&keys=1
[동정]김문수 경기도지사 투자유치차 방미,http://www.etnews.com/201111110118
"11월은 미니 북한인권의 달, 다채로운 행사 줄이어",http://www.voanews.com/korean/news/NK-HR-Events-133621343.html
"[경기] 김문수, 투자유치 4박6일 방미",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=1124685
